Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour),Size of Backup (GB)
9,Monday,13,work_flow_4,File_29,0.1039466483,1,9.82E-02
9,Monday,13,work_flow_4,File_24,0.1009220347,1,9.62E-02
9,Monday,13,work_flow_4,File_27,0.0981814855,1,9.77E-02
9,Monday,13,work_flow_4,File_25,0.0799530068,1,9.15E-02
9,Monday,13,work_flow_4,File_26,0.0998928017,1,9.70E-02
9,Monday,13,work_flow_4,File_28,0.079533301,1,9.24E-02
9,Monday,13,work_flow_0,File_3,0.1600286518,2,1.61E-01
9,Monday,13,work_flow_0,File_0,0.1591820727,2,1.61E-01
9,Monday,13,work_flow_0,File_1,0.1600652522,2,1.61E-01
9,Monday,13,work_flow_0,File_2,0.1608482725,2,1.61E-01
9,Monday,13,work_flow_0,File_4,0.1591737532,2,1.61E-01
9,Monday,13,work_flow_0,File_5,0.1576942703,2,1.61E-01
9,Monday,17,work_flow_3,File_18,0,0,0.00E+00
9,Monday,17,work_flow_2,File_12,0,0,0.00E+00
9,Monday,17,work_flow_2,File_16,0,0,0.00E+00
9,Monday,17,work_flow_2,File_14,0,0,0.00E+00
9,Monday,17,work_flow_3,File_20,0,0,0.00E+00
9,Monday,17,work_flow_2,File_15,0,0,0.00E+00
9,Monday,17,work_flow_3,File_23,0,0,0.00E+00
9,Monday,17,work_flow_3,File_22,0,0,0.00E+00
9,Monday,17,work_flow_2,File_13,0,0,0.00E+00
9,Monday,13,work_flow_1,File_11,0.9969391202,4,9.98E-01
9,Monday,13,work_flow_1,File_8,1.0063815863,4,1.00E+00
9,Monday,13,work_flow_1,File_9,0.9926520173,4,9.97E-01
9,Monday,13,work_flow_1,File_10,1.0008838454,4,1.00E+00
9,Monday,13,work_flow_1,File_7,0.9976339606,4,9.99E-01
9,Monday,13,work_flow_1,File_6,1.007554722,4,1.00E+00
9,Monday,17,work_flow_2,File_17,0.0025816674,1,2.68E-03
9,Monday,17,work_flow_3,File_21,0.0020000459,1,3.17E-03
9,Monday,17,work_flow_3,File_19,0.0036395045,1,3.22E-03
9,Monday,17,work_flow_4,File_29,0.0584044041,1,7.20E-02
9,Monday,17,work_flow_4,File_24,0.0582062069,1,7.22E-02
9,Monday,17,work_flow_4,File_27,0.0792067786,1,7.24E-02
9,Monday,17,work_flow_4,File_25,0.0791704076,1,7.16E-02
9,Monday,17,work_flow_4,File_26,0.0407048945,1,7.12E-02
9,Monday,17,work_flow_4,File_28,0.0607075077,1,7.11E-02
9,Monday,17,work_flow_0,File_3,0.1587498181,1,1.59E-01
9,Monday,17,work_flow_0,File_0,0.1569757548,1,1.59E-01
9,Monday,17,work_flow_0,File_1,0.1587042776,1,1.60E-01
9,Monday,17,work_flow_0,File_2,0.1626182038,1,1.60E-01
9,Monday,17,work_flow_0,File_4,0.1608345847,1,1.60E-01
9,Monday,17,work_flow_0,File_5,0.158129406,1,1.59E-01
9,Monday,21,work_flow_3,File_18,0,0,0.00E+00
9,Monday,21,work_flow_2,File_16,0,0,0.00E+00
9,Monday,21,work_flow_2,File_15,0,0,0.00E+00
9,Monday,21,work_flow_3,File_23,0,0,0.00E+00
9,Monday,21,work_flow_2,File_13,0,0,0.00E+00
9,Monday,21,work_flow_2,File_17,0,0,0.00E+00
9,Monday,21,work_flow_3,File_21,0,0,0.00E+00
9,Monday,21,work_flow_3,File_19,0,0,0.00E+00
9,Monday,21,work_flow_2,File_12,0.0015637353,1,2.15E-03
9,Monday,21,work_flow_2,File_14,0.0006638332,1,2.35E-03
9,Monday,21,work_flow_3,File_20,0.004142913,1,1.90E-03
9,Monday,21,work_flow_3,File_22,0.0009796738,1,1.78E-03
9,Monday,21,work_flow_4,File_29,0.079955305,1,7.24E-02
9,Monday,21,work_flow_4,File_24,0.0602172125,1,7.26E-02
9,Monday,21,work_flow_4,File_27,0.0773716472,1,7.26E-02
9,Monday,21,work_flow_4,File_25,0.0583271133,1,7.20E-02
9,Monday,21,work_flow_4,File_26,0.0798342222,1,7.16E-02
9,Monday,21,work_flow_4,File_28,0.0816677079,1,7.15E-02
9,Monday,21,work_flow_0,File_3,0.1203487835,1,1.28E-01
9,Monday,21,work_flow_0,File_5,0.1358760164,1,1.31E-01
9,Monday,21,work_flow_1,File_11,0.3192285356,2,3.20E-01
9,Monday,21,work_flow_1,File_8,0.326993157,2,3.23E-01
9,Monday,21,work_flow_1,File_9,0.3184776628,2,3.20E-01
9,Monday,21,work_flow_1,File_10,0.3198768726,2,3.20E-01
9,Monday,21,work_flow_1,File_7,0.3319361076,2,3.23E-01
9,Monday,21,work_flow_1,File_6,0.3200527665,2,3.20E-01
9,Monday,21,work_flow_0,File_0,0.1425273202,2,1.41E-01
9,Monday,21,work_flow_0,File_1,0.1428080381,2,1.41E-01
9,Monday,21,work_flow_0,File_2,0.1415973458,2,1.41E-01
9,Monday,21,work_flow_0,File_4,0.1392822546,2,1.40E-01
9,Tuesday,1,work_flow_3,File_18,0,0,0.00E+00
9,Tuesday,1,work_flow_2,File_15,0,0,0.00E+00
9,Tuesday,1,work_flow_3,File_23,0,0,0.00E+00
9,Tuesday,1,work_flow_2,File_13,0,0,0.00E+00
9,Tuesday,1,work_flow_2,File_17,0,0,0.00E+00
9,Tuesday,1,work_flow_3,File_19,0,0,0.00E+00
9,Tuesday,1,work_flow_2,File_12,0,0,0.00E+00
9,Tuesday,1,work_flow_2,File_14,0,0,0.00E+00
9,Tuesday,1,work_flow_3,File_20,0,0,0.00E+00
9,Tuesday,1,work_flow_3,File_22,0,0,0.00E+00
9,Tuesday,1,work_flow_2,File_16,0.0014168616,1,2.10E-03
9,Tuesday,1,work_flow_3,File_21,0.003665867,1,2.50E-03
9,Tuesday,1,work_flow_4,File_24,0.0603113076,2,5.38E-02
9,Tuesday,1,work_flow_0,File_3,0.0603118541,2,5.92E-02
9,Tuesday,1,work_flow_0,File_5,0.0622692334,2,5.94E-02
9,Tuesday,1,work_flow_0,File_1,0.0596454433,2,5.93E-02
9,Tuesday,1,work_flow_4,File_29,0.0797117183,3,7.78E-02
9,Tuesday,1,work_flow_4,File_27,0.0782154035,3,7.98E-02
9,Tuesday,1,work_flow_4,File_25,0.0779302126,3,7.89E-02
9,Tuesday,1,work_flow_4,File_26,0.0816728751,3,7.99E-02
9,Tuesday,1,work_flow_4,File_28,0.0789986821,3,7.99E-02
9,Tuesday,1,work_flow_0,File_0,0.080424107,3,7.91E-02
9,Tuesday,1,work_flow_0,File_2,0.0824317499,3,7.92E-02
9,Tuesday,1,work_flow_0,File_4,0.0776890325,3,7.95E-02
9,Tuesday,5,work_flow_3,File_18,0,0,0.00E+00
9,Tuesday,5,work_flow_3,File_23,0,0,0.00E+00
9,Tuesday,5,work_flow_2,File_13,0,0,0.00E+00
9,Tuesday,5,work_flow_3,File_20,0,0,0.00E+00
9,Tuesday,5,work_flow_3,File_22,0,0,0.00E+00
9,Tuesday,5,work_flow_3,File_21,0,0,0.00E+00
9,Tuesday,1,work_flow_1,File_11,0.1206183413,4,1.21E-01
9,Tuesday,1,work_flow_1,File_8,0.1201091282,4,1.19E-01
9,Tuesday,1,work_flow_1,File_9,0.1163699451,4,1.19E-01
9,Tuesday,1,work_flow_1,File_10,0.1234638797,4,1.20E-01
9,Tuesday,1,work_flow_1,File_7,0.1195424051,4,1.19E-01
9,Tuesday,1,work_flow_1,File_6,0.1164057653,4,1.19E-01
9,Tuesday,5,work_flow_2,File_15,0.0029519561,1,2.20E-03
9,Tuesday,5,work_flow_2,File_17,0.0015771114,1,2.29E-03
9,Tuesday,5,work_flow_3,File_19,0.0053903228,1,2.86E-03
9,Tuesday,5,work_flow_2,File_12,5.3060337939354E-05,1,2.09E-03
9,Tuesday,5,work_flow_2,File_14,0.0034780293,1,2.29E-03
9,Tuesday,5,work_flow_2,File_16,0.0018370088,1,2.23E-03
9,Tuesday,5,work_flow_4,File_24,0.0786747173,2,7.56E-02
9,Tuesday,5,work_flow_0,File_3,0.0807671082,2,7.55E-02
9,Tuesday,5,work_flow_0,File_5,0.0776964397,2,7.38E-02
9,Tuesday,5,work_flow_0,File_1,0.080840758,2,7.44E-02
9,Tuesday,5,work_flow_4,File_29,0.0596128772,2,7.56E-02
9,Tuesday,5,work_flow_4,File_27,0.0613101699,2,7.54E-02
9,Tuesday,5,work_flow_4,File_25,0.0817446555,2,7.53E-02
9,Tuesday,5,work_flow_4,File_26,0.078858936,2,7.47E-02
9,Tuesday,5,work_flow_4,File_28,0.0813995393,2,7.57E-02
9,Tuesday,5,work_flow_0,File_0,0.0793860649,2,7.32E-02
9,Tuesday,5,work_flow_0,File_2,0.0593448592,2,7.49E-02
9,Tuesday,5,work_flow_0,File_4,0.0785942394,2,7.53E-02
9,Tuesday,9,work_flow_3,File_18,0,0,0.00E+00
9,Tuesday,9,work_flow_2,File_13,0,0,0.00E+00
9,Tuesday,9,work_flow_3,File_20,0,0,0.00E+00
9,Tuesday,9,work_flow_3,File_21,0,0,0.00E+00
9,Tuesday,9,work_flow_1,File_11,0,0,0.00E+00
9,Tuesday,9,work_flow_1,File_8,0,0,0.00E+00
9,Tuesday,9,work_flow_1,File_9,0,0,0.00E+00
9,Tuesday,9,work_flow_1,File_10,0,0,0.00E+00
9,Tuesday,9,work_flow_1,File_7,0,0,0.00E+00
9,Tuesday,9,work_flow_1,File_6,0,0,0.00E+00
9,Tuesday,9,work_flow_2,File_15,0,0,0.00E+00
9,Tuesday,9,work_flow_2,File_12,0,0,0.00E+00
9,Tuesday,9,work_flow_2,File_14,0,0,0.00E+00
9,Tuesday,9,work_flow_2,File_16,0,0,0.00E+00
9,Tuesday,9,work_flow_3,File_23,0.0021909431,1,3.07E-03
9,Tuesday,9,work_flow_3,File_22,0.006196866,1,3.18E-03
9,Tuesday,9,work_flow_2,File_17,0.0034224765,1,1.87E-03
9,Tuesday,9,work_flow_3,File_19,0.0024414813,1,3.17E-03
9,Tuesday,9,work_flow_0,File_3,0.0801408075,2,7.56E-02
9,Tuesday,9,work_flow_4,File_24,0.1203747407,3,1.18E-01
9,Tuesday,9,work_flow_0,File_5,0.0983164253,3,9.95E-02
9,Tuesday,9,work_flow_0,File_1,0.1004216649,3,9.95E-02
9,Tuesday,9,work_flow_4,File_29,0.116512752,3,1.18E-01
9,Tuesday,9,work_flow_4,File_27,0.1204152158,3,1.18E-01
9,Tuesday,9,work_flow_4,File_25,0.1208105616,3,1.18E-01
9,Tuesday,9,work_flow_4,File_26,0.1188249066,3,1.18E-01
9,Tuesday,9,work_flow_4,File_28,0.1157288237,3,1.18E-01
9,Tuesday,9,work_flow_0,File_0,0.095954035,3,9.94E-02
9,Tuesday,9,work_flow_0,File_2,0.0974799079,3,9.94E-02
9,Tuesday,9,work_flow_0,File_4,0.0995115814,3,9.95E-02
9,Tuesday,13,work_flow_3,File_18,0,0,0.00E+00
9,Tuesday,13,work_flow_2,File_13,0,0,0.00E+00
9,Tuesday,13,work_flow_3,File_20,0,0,0.00E+00
9,Tuesday,13,work_flow_1,File_9,0,0,0.00E+00
9,Tuesday,13,work_flow_1,File_10,0,0,0.00E+00
9,Tuesday,13,work_flow_2,File_12,0,0,0.00E+00
9,Tuesday,13,work_flow_2,File_14,0,0,0.00E+00
9,Tuesday,13,work_flow_3,File_23,0,0,0.00E+00
9,Tuesday,13,work_flow_2,File_17,0,0,0.00E+00
9,Tuesday,13,work_flow_3,File_21,0.0036370389,1,3.21E-03
9,Tuesday,13,work_flow_1,File_11,0.0191329407,1,2.11E-02
9,Tuesday,13,work_flow_1,File_7,0.0192680816,1,2.03E-02
9,Tuesday,13,work_flow_2,File_15,0.0007387405,1,2.19E-03
9,Tuesday,13,work_flow_2,File_16,0.0019857091,1,2.23E-03
9,Tuesday,13,work_flow_3,File_22,0.0048020705,1,3.23E-03
9,Tuesday,13,work_flow_3,File_19,0.0015587541,1,3.25E-03
9,Tuesday,13,work_flow_1,File_8,0.0362982825,2,3.76E-02
9,Tuesday,13,work_flow_1,File_6,0.039172314,2,3.94E-02
9,Tuesday,13,work_flow_4,File_24,0.0966441265,3,9.83E-02
9,Tuesday,13,work_flow_4,File_29,0.1009398471,3,9.85E-02
9,Tuesday,13,work_flow_4,File_27,0.0966034934,3,9.85E-02
9,Tuesday,13,work_flow_4,File_25,0.1005096408,3,9.80E-02
9,Tuesday,13,work_flow_4,File_26,0.1030673882,3,9.86E-02
9,Tuesday,13,work_flow_4,File_28,0.0987438377,3,9.83E-02
9,Tuesday,17,work_flow_3,File_18,0,0,0.00E+00
9,Tuesday,17,work_flow_3,File_20,0,0,0.00E+00
9,Tuesday,17,work_flow_1,File_9,0,0,0.00E+00
9,Tuesday,17,work_flow_1,File_10,0,0,0.00E+00
9,Tuesday,17,work_flow_2,File_12,0,0,0.00E+00
9,Tuesday,17,work_flow_2,File_17,0,0,0.00E+00
9,Tuesday,17,work_flow_3,File_21,0,0,0.00E+00
9,Tuesday,17,work_flow_1,File_11,0,0,0.00E+00
9,Tuesday,17,work_flow_1,File_7,0,0,0.00E+00
9,Tuesday,17,work_flow_2,File_15,0,0,0.00E+00
9,Tuesday,17,work_flow_1,File_8,0,0,0.00E+00
9,Tuesday,17,work_flow_1,File_6,0,0,0.00E+00
9,Tuesday,13,work_flow_0,File_3,0.1645616478,4,1.62E-01
9,Tuesday,13,work_flow_0,File_5,0.1591627524,4,1.61E-01
9,Tuesday,13,work_flow_0,File_1,0.163293293,4,1.62E-01
9,Tuesday,13,work_flow_0,File_0,0.1629074346,4,1.62E-01
9,Tuesday,13,work_flow_0,File_2,0.1617736944,4,1.62E-01
9,Tuesday,13,work_flow_0,File_4,0.1578711098,4,1.60E-01
9,Tuesday,17,work_flow_2,File_13,0.002695667,1,2.69E-03
9,Tuesday,17,work_flow_2,File_14,0.0005072903,1,2.63E-03
9,Tuesday,17,work_flow_3,File_23,0.0027264583,1,3.20E-03
9,Tuesday,17,work_flow_2,File_16,0.0024001331,1,2.66E-03
9,Tuesday,17,work_flow_3,File_22,0.0068236709,1,3.36E-03
9,Tuesday,17,work_flow_3,File_19,0.0051430065,1,3.28E-03
9,Tuesday,17,work_flow_4,File_24,0.0810814548,2,7.55E-02
9,Tuesday,17,work_flow_4,File_29,0.0763736631,2,7.56E-02
9,Tuesday,17,work_flow_4,File_27,0.0788514047,2,7.53E-02
9,Tuesday,17,work_flow_4,File_25,0.0601804193,2,7.52E-02
9,Tuesday,17,work_flow_4,File_26,0.0832968877,2,7.47E-02
9,Tuesday,17,work_flow_4,File_28,0.0764774747,2,7.57E-02
9,Tuesday,21,work_flow_3,File_18,0,0,0.00E+00
9,Tuesday,21,work_flow_3,File_20,0,0,0.00E+00
9,Tuesday,21,work_flow_1,File_9,0,0,0.00E+00
9,Tuesday,21,work_flow_1,File_10,0,0,0.00E+00
9,Tuesday,21,work_flow_2,File_12,0,0,0.00E+00
9,Tuesday,21,work_flow_3,File_21,0,0,0.00E+00
9,Tuesday,21,work_flow_1,File_11,0,0,0.00E+00
9,Tuesday,21,work_flow_1,File_7,0,0,0.00E+00
9,Tuesday,21,work_flow_1,File_8,0,0,0.00E+00
9,Tuesday,21,work_flow_1,File_6,0,0,0.00E+00
9,Tuesday,21,work_flow_2,File_13,0,0,0.00E+00
9,Tuesday,21,work_flow_2,File_14,0,0,0.00E+00
9,Tuesday,21,work_flow_3,File_23,0,0,0.00E+00
9,Tuesday,21,work_flow_2,File_16,0,0,0.00E+00
9,Tuesday,21,work_flow_3,File_22,0,0,0.00E+00
9,Tuesday,21,work_flow_2,File_17,0.0064038778,1,2.42E-03
9,Tuesday,21,work_flow_2,File_15,0.004669337,1,2.26E-03
9,Tuesday,21,work_flow_3,File_19,0.0011151057,1,1.83E-03
9,Tuesday,21,work_flow_4,File_28,0.03764975,1,3.92E-02
9,Tuesday,21,work_flow_4,File_24,0.0576209208,2,7.16E-02
9,Tuesday,21,work_flow_4,File_29,0.0612648122,2,7.09E-02
9,Tuesday,21,work_flow_4,File_27,0.057943588,2,7.17E-02
9,Tuesday,21,work_flow_4,File_25,0.078135755,2,7.18E-02
9,Tuesday,21,work_flow_4,File_26,0.0787168418,2,7.27E-02
9,Tuesday,21,work_flow_0,File_3,0.3007471567,3,2.98E-01
9,Tuesday,21,work_flow_0,File_5,0.2999939087,3,2.98E-01
9,Tuesday,21,work_flow_0,File_1,0.3014244375,3,2.98E-01
9,Tuesday,21,work_flow_0,File_0,0.2951664526,3,2.98E-01
9,Tuesday,21,work_flow_0,File_2,0.2979033736,3,2.98E-01
9,Tuesday,21,work_flow_0,File_4,0.2774438115,3,2.93E-01
9,Wednesday,1,work_flow_3,File_20,0,0,0.00E+00
9,Wednesday,1,work_flow_1,File_9,0,0,0.00E+00
9,Wednesday,1,work_flow_1,File_10,0,0,0.00E+00
9,Wednesday,1,work_flow_2,File_12,0,0,0.00E+00
9,Wednesday,1,work_flow_3,File_21,0,0,0.00E+00
9,Wednesday,1,work_flow_1,File_11,0,0,0.00E+00
9,Wednesday,1,work_flow_1,File_7,0,0,0.00E+00
9,Wednesday,1,work_flow_1,File_8,0,0,0.00E+00
9,Wednesday,1,work_flow_1,File_6,0,0,0.00E+00
9,Wednesday,1,work_flow_2,File_13,0,0,0.00E+00
9,Wednesday,1,work_flow_2,File_14,0,0,0.00E+00
9,Wednesday,1,work_flow_3,File_23,0,0,0.00E+00
9,Wednesday,1,work_flow_2,File_16,0,0,0.00E+00
9,Wednesday,1,work_flow_3,File_22,0,0,0.00E+00
9,Wednesday,1,work_flow_2,File_17,0,0,0.00E+00
9,Wednesday,1,work_flow_2,File_15,0,0,0.00E+00
9,Wednesday,1,work_flow_3,File_19,0,0,0.00E+00
9,Wednesday,1,work_flow_3,File_18,0.0011111159,1,2.76E-03
9,Wednesday,1,work_flow_4,File_28,0.0778697591,1,7.28E-02
9,Wednesday,1,work_flow_4,File_24,0.0632479634,1,7.35E-02
9,Wednesday,1,work_flow_4,File_29,0.0797973868,1,7.33E-02
9,Wednesday,1,work_flow_4,File_27,0.0828526906,1,7.42E-02
9,Wednesday,1,work_flow_4,File_25,0.0576757168,1,7.32E-02
9,Wednesday,1,work_flow_4,File_26,0.0592428755,1,7.32E-02
9,Wednesday,1,work_flow_0,File_3,0.0803901089,1,7.29E-02
9,Wednesday,1,work_flow_0,File_5,0.0811536943,1,7.24E-02
9,Wednesday,1,work_flow_0,File_1,0.0559208962,1,7.19E-02
9,Wednesday,1,work_flow_0,File_0,0.0591509771,1,7.12E-02
9,Wednesday,1,work_flow_0,File_2,0.0794450548,1,7.29E-02
9,Wednesday,1,work_flow_0,File_4,0.077763921,1,7.24E-02
9,Wednesday,5,work_flow_3,File_20,0,0,0.00E+00
9,Wednesday,5,work_flow_1,File_9,0,0,0.00E+00
9,Wednesday,5,work_flow_1,File_10,0,0,0.00E+00
9,Wednesday,5,work_flow_2,File_12,0,0,0.00E+00
9,Wednesday,5,work_flow_3,File_21,0,0,0.00E+00
9,Wednesday,5,work_flow_1,File_11,0,0,0.00E+00
9,Wednesday,5,work_flow_1,File_7,0,0,0.00E+00
9,Wednesday,5,work_flow_1,File_8,0,0,0.00E+00
9,Wednesday,5,work_flow_1,File_6,0,0,0.00E+00
9,Wednesday,5,work_flow_2,File_13,0,0,0.00E+00
9,Wednesday,5,work_flow_2,File_14,0,0,0.00E+00
9,Wednesday,5,work_flow_3,File_23,0,0,0.00E+00
9,Wednesday,5,work_flow_2,File_16,0,0,0.00E+00
9,Wednesday,5,work_flow_3,File_22,0,0,0.00E+00
9,Wednesday,5,work_flow_2,File_17,0,0,0.00E+00
9,Wednesday,5,work_flow_2,File_15,0,0,0.00E+00
9,Wednesday,5,work_flow_3,File_19,0,0,0.00E+00
9,Wednesday,5,work_flow_3,File_18,0,0,0.00E+00
9,Wednesday,5,work_flow_4,File_28,0.0792038204,1,7.17E-02
9,Wednesday,5,work_flow_4,File_24,0.0567233813,1,7.32E-02
9,Wednesday,5,work_flow_4,File_29,0.0809986636,1,7.30E-02
9,Wednesday,5,work_flow_4,File_27,0.0787067657,1,7.28E-02
9,Wednesday,5,work_flow_4,File_25,0.0801255947,1,7.26E-02
9,Wednesday,5,work_flow_4,File_26,0.0378244902,1,7.16E-02
9,Wednesday,5,work_flow_0,File_3,0.0601649182,1,7.20E-02
9,Wednesday,5,work_flow_0,File_5,0.0590993429,1,7.16E-02
9,Wednesday,5,work_flow_0,File_1,0.0616568934,1,7.19E-02
9,Wednesday,5,work_flow_0,File_0,0.0816018113,1,7.17E-02
9,Wednesday,5,work_flow_0,File_2,0.0607197578,1,7.21E-02
9,Wednesday,5,work_flow_0,File_4,0.0618508682,1,7.18E-02
9,Wednesday,9,work_flow_1,File_9,0,0,0.00E+00
9,Wednesday,9,work_flow_1,File_10,0,0,0.00E+00
9,Wednesday,9,work_flow_2,File_12,0,0,0.00E+00
9,Wednesday,9,work_flow_3,File_21,0,0,0.00E+00
9,Wednesday,9,work_flow_1,File_11,0,0,0.00E+00
9,Wednesday,9,work_flow_1,File_7,0,0,0.00E+00
9,Wednesday,9,work_flow_1,File_8,0,0,0.00E+00
9,Wednesday,9,work_flow_1,File_6,0,0,0.00E+00
9,Wednesday,9,work_flow_2,File_13,0,0,0.00E+00
9,Wednesday,9,work_flow_2,File_14,0,0,0.00E+00
9,Wednesday,9,work_flow_3,File_22,0,0,0.00E+00
9,Wednesday,9,work_flow_2,File_17,0,0,0.00E+00
9,Wednesday,9,work_flow_2,File_15,0,0,0.00E+00
9,Wednesday,9,work_flow_3,File_20,0.0018789569,1,3.23E-03
9,Wednesday,9,work_flow_3,File_23,0.0032087337,1,3.26E-03
9,Wednesday,9,work_flow_2,File_16,0.0004856927,1,1.95E-03
9,Wednesday,9,work_flow_3,File_19,0.0027733822,1,3.36E-03
9,Wednesday,9,work_flow_3,File_18,0.0076995108,1,3.31E-03
9,Wednesday,9,work_flow_4,File_28,0.1213706388,1,1.20E-01
9,Wednesday,9,work_flow_4,File_24,0.1173905167,1,1.19E-01
9,Wednesday,9,work_flow_4,File_29,0.1191658909,1,1.17E-01
9,Wednesday,9,work_flow_4,File_27,0.1163449366,1,1.19E-01
9,Wednesday,9,work_flow_4,File_25,0.1173908268,1,1.15E-01
9,Wednesday,9,work_flow_4,File_26,0.123480234,1,1.19E-01
9,Wednesday,9,work_flow_0,File_3,0.1017366872,1,9.54E-02
9,Wednesday,9,work_flow_0,File_5,0.0972898091,1,9.53E-02
9,Wednesday,9,work_flow_0,File_1,0.0817537202,1,9.47E-02
9,Wednesday,9,work_flow_0,File_0,0.0977554039,1,9.47E-02
9,Wednesday,9,work_flow_0,File_2,0.1012531822,1,9.56E-02
9,Wednesday,9,work_flow_0,File_4,0.0986698241,1,9.53E-02
9,Wednesday,13,work_flow_1,File_9,0,0,0.00E+00
9,Wednesday,13,work_flow_1,File_10,0,0,0.00E+00
9,Wednesday,13,work_flow_2,File_12,0,0,0.00E+00
9,Wednesday,13,work_flow_3,File_21,0,0,0.00E+00
9,Wednesday,13,work_flow_1,File_11,0,0,0.00E+00
9,Wednesday,13,work_flow_1,File_7,0,0,0.00E+00
9,Wednesday,13,work_flow_1,File_8,0,0,0.00E+00
9,Wednesday,13,work_flow_1,File_6,0,0,0.00E+00
9,Wednesday,13,work_flow_2,File_13,0,0,0.00E+00
9,Wednesday,13,work_flow_2,File_14,0,0,0.00E+00
9,Wednesday,13,work_flow_2,File_17,0,0,0.00E+00
9,Wednesday,13,work_flow_2,File_15,0,0,0.00E+00
9,Wednesday,13,work_flow_3,File_20,0,0,0.00E+00
9,Wednesday,13,work_flow_2,File_16,0,0,0.00E+00
9,Wednesday,13,work_flow_3,File_22,0.0009082652,1,3.54E-03
9,Wednesday,13,work_flow_3,File_23,0.0010138503,1,3.48E-03
9,Wednesday,13,work_flow_3,File_19,0.0063438974,1,3.56E-03
9,Wednesday,13,work_flow_3,File_18,0.0053759012,1,3.56E-03
9,Wednesday,13,work_flow_4,File_28,0.0996925284,1,9.83E-02
9,Wednesday,13,work_flow_4,File_24,0.1029356655,1,9.85E-02
9,Wednesday,13,work_flow_4,File_29,0.1021752304,1,9.83E-02
9,Wednesday,13,work_flow_4,File_27,0.0986359438,1,9.80E-02
9,Wednesday,13,work_flow_4,File_25,0.0982898061,1,9.46E-02
9,Wednesday,13,work_flow_4,File_26,0.0961655337,1,9.64E-02
9,Wednesday,13,work_flow_0,File_3,0.1598678333,1,1.61E-01
9,Wednesday,13,work_flow_0,File_5,0.1588130723,1,1.60E-01
9,Wednesday,13,work_flow_0,File_1,0.1639005772,1,1.62E-01
9,Wednesday,13,work_flow_0,File_0,0.162170015,1,1.61E-01
9,Wednesday,13,work_flow_0,File_2,0.1609658817,1,1.61E-01
9,Wednesday,13,work_flow_0,File_4,0.1599991248,1,1.60E-01
9,Wednesday,17,work_flow_1,File_9,0,0,0.00E+00
9,Wednesday,17,work_flow_1,File_10,0,0,0.00E+00
9,Wednesday,17,work_flow_2,File_12,0,0,0.00E+00
9,Wednesday,17,work_flow_1,File_11,0,0,0.00E+00
9,Wednesday,17,work_flow_1,File_7,0,0,0.00E+00
9,Wednesday,17,work_flow_1,File_8,0,0,0.00E+00
9,Wednesday,17,work_flow_1,File_6,0,0,0.00E+00
9,Wednesday,17,work_flow_2,File_13,0,0,0.00E+00
9,Wednesday,17,work_flow_2,File_14,0,0,0.00E+00
9,Wednesday,17,work_flow_2,File_17,0,0,0.00E+00
9,Wednesday,17,work_flow_3,File_20,0,0,0.00E+00
9,Wednesday,17,work_flow_3,File_23,0,0,0.00E+00
9,Wednesday,17,work_flow_3,File_18,0,0,0.00E+00
9,Wednesday,17,work_flow_3,File_21,0.0096835112,1,3.66E-03
9,Wednesday,17,work_flow_2,File_15,0.0037988198,1,2.74E-03
9,Wednesday,17,work_flow_2,File_16,0.0034028326,1,2.70E-03
9,Wednesday,17,work_flow_3,File_22,0.0031561328,1,3.59E-03
9,Wednesday,17,work_flow_3,File_19,0.0053725116,1,3.65E-03
9,Wednesday,17,work_flow_4,File_28,0.0804369253,1,7.25E-02
9,Wednesday,17,work_flow_4,File_24,0.0786059602,1,7.35E-02
9,Wednesday,17,work_flow_4,File_29,0.080521746,1,7.33E-02
9,Wednesday,17,work_flow_4,File_27,0.0800378418,1,7.30E-02
9,Wednesday,17,work_flow_4,File_25,0.0789825081,1,7.28E-02
9,Wednesday,17,work_flow_4,File_26,0.0597121832,1,7.25E-02
9,Wednesday,17,work_flow_0,File_3,0.1567254631,1,1.57E-01
9,Wednesday,17,work_flow_0,File_5,0.1582126046,1,1.58E-01
9,Wednesday,17,work_flow_0,File_1,0.1607028343,2,1.60E-01
9,Wednesday,17,work_flow_0,File_0,0.1628958231,2,1.60E-01
9,Wednesday,17,work_flow_0,File_2,0.1600239864,2,1.60E-01
9,Wednesday,17,work_flow_0,File_4,0.1613068569,2,1.60E-01
9,Wednesday,21,work_flow_1,File_9,0,0,0.00E+00
9,Wednesday,21,work_flow_1,File_10,0,0,0.00E+00
9,Wednesday,21,work_flow_2,File_12,0,0,0.00E+00
9,Wednesday,21,work_flow_1,File_11,0,0,0.00E+00
9,Wednesday,21,work_flow_1,File_7,0,0,0.00E+00
9,Wednesday,21,work_flow_1,File_8,0,0,0.00E+00
9,Wednesday,21,work_flow_1,File_6,0,0,0.00E+00
9,Wednesday,21,work_flow_2,File_17,0,0,0.00E+00
9,Wednesday,21,work_flow_3,File_20,0,0,0.00E+00
9,Wednesday,21,work_flow_3,File_23,0,0,0.00E+00
9,Wednesday,21,work_flow_3,File_18,0,0,0.00E+00
9,Wednesday,21,work_flow_2,File_15,0,0,0.00E+00
9,Wednesday,21,work_flow_3,File_22,0,0,0.00E+00
9,Wednesday,21,work_flow_3,File_19,0,0,0.00E+00
