Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
7,Sunday,9,work_flow_0,File_0,0.038509449,1
7,Sunday,9,work_flow_0,File_1,0.0331008452,1
7,Sunday,9,work_flow_4,File_27,0.502829168,2
7,Sunday,9,work_flow_4,File_29,0.4970344191,2
7,Sunday,9,work_flow_4,File_25,0.500831223,2
7,Sunday,9,work_flow_4,File_26,0.4986347978,2
7,Sunday,9,work_flow_4,File_28,0.5042107651,2
7,Sunday,9,work_flow_4,File_24,0.5015978342,2
7,Sunday,13,work_flow_1,File_6,0,0
7,Sunday,13,work_flow_3,File_18,0,0
7,Sunday,13,work_flow_2,File_13,0,0
7,Sunday,13,work_flow_2,File_16,0,0
7,Sunday,13,work_flow_3,File_21,0,0
7,Sunday,13,work_flow_2,File_17,0,0
7,Sunday,13,work_flow_2,File_14,0,0
7,Sunday,13,work_flow_1,File_11,0.0182032342,1
7,Sunday,13,work_flow_1,File_7,0.0227318225,1
7,Sunday,13,work_flow_1,File_10,0.0418614808,1
7,Sunday,13,work_flow_1,File_8,0.0190594669,1
7,Sunday,13,work_flow_1,File_9,0.0187628981,1
7,Sunday,13,work_flow_3,File_20,0.0103863246,1
7,Sunday,13,work_flow_3,File_19,0.0006794151,1
7,Sunday,13,work_flow_2,File_15,0.001851074,1
7,Sunday,13,work_flow_2,File_12,0.0037751192,1
7,Sunday,13,work_flow_3,File_22,0.0052646722,1
7,Sunday,13,work_flow_3,File_23,0.0077930377,1
7,Sunday,13,work_flow_0,File_5,0.0794944001,1
7,Sunday,13,work_flow_0,File_3,0.0812938699,1
7,Sunday,13,work_flow_0,File_2,0.0816225343,1
7,Sunday,13,work_flow_0,File_4,0.0743752692,1
7,Sunday,13,work_flow_0,File_0,0.0792854318,1
7,Sunday,13,work_flow_0,File_1,0.0803699218,1
7,Sunday,13,work_flow_4,File_27,0.2982045991,2
7,Sunday,13,work_flow_4,File_29,0.350235494,2
7,Sunday,13,work_flow_4,File_25,0.3519210066,2
7,Sunday,13,work_flow_4,File_26,0.3485955509,2
7,Sunday,13,work_flow_4,File_28,0.3504344699,2
7,Sunday,13,work_flow_4,File_24,0.3518296118,2
7,Sunday,17,work_flow_1,File_6,0,0
7,Sunday,17,work_flow_2,File_16,0,0
7,Sunday,17,work_flow_2,File_14,0,0
7,Sunday,17,work_flow_1,File_11,0,0
7,Sunday,17,work_flow_1,File_7,0,0
7,Sunday,17,work_flow_1,File_10,0,0
7,Sunday,17,work_flow_1,File_8,0,0
7,Sunday,17,work_flow_1,File_9,0,0
7,Sunday,17,work_flow_3,File_19,0,0
7,Sunday,17,work_flow_2,File_15,0,0
7,Sunday,17,work_flow_2,File_12,0,0
7,Sunday,17,work_flow_3,File_22,0,0
7,Sunday,17,work_flow_3,File_18,0.0011060538,1
7,Sunday,17,work_flow_2,File_13,0.0029771053,1
7,Sunday,17,work_flow_3,File_21,0.0019345521,1
7,Sunday,17,work_flow_2,File_17,0.0046783979,1
7,Sunday,17,work_flow_3,File_20,0.0081124346,1
7,Sunday,17,work_flow_3,File_23,0.0016099661,1
7,Sunday,17,work_flow_0,File_5,0.0825013178,1
7,Sunday,17,work_flow_0,File_3,0.0826718807,1
7,Sunday,17,work_flow_0,File_2,0.077107344,1
7,Sunday,17,work_flow_0,File_4,0.0802600325,1
7,Sunday,17,work_flow_0,File_0,0.0797948207,1
7,Sunday,17,work_flow_0,File_1,0.0787648048,1
7,Sunday,17,work_flow_4,File_27,0.1500901816,1
7,Sunday,17,work_flow_4,File_29,0.1989500261,2
7,Sunday,17,work_flow_4,File_25,0.1986367827,2
7,Sunday,17,work_flow_4,File_26,0.2006091884,2
7,Sunday,17,work_flow_4,File_28,0.2006690264,2
7,Sunday,17,work_flow_4,File_24,0.1990719451,2
7,Sunday,21,work_flow_1,File_6,0,0
7,Sunday,21,work_flow_2,File_14,0,0
7,Sunday,21,work_flow_1,File_11,0,0
7,Sunday,21,work_flow_1,File_7,0,0
7,Sunday,21,work_flow_1,File_10,0,0
7,Sunday,21,work_flow_1,File_8,0,0
7,Sunday,21,work_flow_1,File_9,0,0
7,Sunday,21,work_flow_3,File_19,0,0
7,Sunday,21,work_flow_2,File_12,0,0
7,Sunday,21,work_flow_3,File_18,0,0
7,Sunday,21,work_flow_2,File_13,0,0
7,Sunday,21,work_flow_2,File_17,0,0
7,Sunday,21,work_flow_3,File_20,0,0
7,Sunday,21,work_flow_3,File_23,0,0
7,Sunday,21,work_flow_2,File_16,0.0032895713,1
7,Sunday,21,work_flow_2,File_15,0.0004009792,1
7,Sunday,21,work_flow_3,File_22,0.0031858266,1
7,Sunday,21,work_flow_3,File_21,0.0024889538,1
7,Sunday,21,work_flow_0,File_5,0.0650014274,1
7,Sunday,21,work_flow_0,File_3,0.0644058436,1
7,Sunday,21,work_flow_0,File_2,0.0644400309,1
7,Sunday,21,work_flow_0,File_4,0.0619848167,1
7,Sunday,21,work_flow_0,File_0,0.0628166678,1
7,Sunday,21,work_flow_0,File_1,0.0677193303,1
7,Sunday,21,work_flow_4,File_25,0.1000736166,1
7,Sunday,21,work_flow_4,File_26,0.1505171485,1
7,Sunday,21,work_flow_4,File_28,0.1474977726,1
7,Sunday,21,work_flow_4,File_27,0.1975392562,2
7,Sunday,21,work_flow_4,File_29,0.1981812645,2
7,Sunday,21,work_flow_4,File_24,0.1980647413,2
8,Monday,1,work_flow_3,File_19,0,0
8,Monday,1,work_flow_2,File_12,0,0
8,Monday,1,work_flow_3,File_18,0,0
8,Monday,1,work_flow_2,File_13,0,0
8,Monday,1,work_flow_2,File_17,0,0
8,Monday,1,work_flow_3,File_23,0,0
8,Monday,1,work_flow_2,File_16,0,0
8,Monday,1,work_flow_2,File_15,0,0
8,Monday,1,work_flow_3,File_22,0,0
8,Monday,1,work_flow_3,File_21,0,0
8,Monday,1,work_flow_1,File_6,0.0396822476,1
8,Monday,1,work_flow_2,File_14,0.0009330133,1
8,Monday,1,work_flow_1,File_11,0.0402786012,1
8,Monday,1,work_flow_1,File_7,0.0425017,1
8,Monday,1,work_flow_1,File_10,0.0392293339,1
8,Monday,1,work_flow_1,File_8,0.0375152519,1
8,Monday,1,work_flow_1,File_9,0.0397502502,1
8,Monday,1,work_flow_3,File_20,0.0019570669,1
8,Monday,1,work_flow_0,File_5,0.0309276112,1
8,Monday,1,work_flow_0,File_3,0.0317707079,1
8,Monday,1,work_flow_0,File_2,0.0361393552,1
8,Monday,1,work_flow_0,File_4,0.0335507078,1
8,Monday,1,work_flow_0,File_0,0.0349049793,1
8,Monday,1,work_flow_0,File_1,0.0347528679,1
8,Monday,1,work_flow_4,File_26,0.1188542068,1
8,Monday,1,work_flow_4,File_28,0.1187991386,1
8,Monday,1,work_flow_4,File_25,0.1704036042,2
8,Monday,1,work_flow_4,File_27,0.1727206242,2
8,Monday,1,work_flow_4,File_29,0.1730908072,2
8,Monday,1,work_flow_4,File_24,0.169255813,2
8,Monday,5,work_flow_3,File_19,0,0
8,Monday,5,work_flow_2,File_12,0,0
8,Monday,5,work_flow_3,File_18,0,0
8,Monday,5,work_flow_2,File_16,0,0
8,Monday,5,work_flow_2,File_15,0,0
8,Monday,5,work_flow_3,File_22,0,0
8,Monday,5,work_flow_3,File_21,0,0
8,Monday,5,work_flow_2,File_14,0,0
8,Monday,5,work_flow_2,File_13,0.0076251944,1
8,Monday,5,work_flow_2,File_17,0.0024842801,1
8,Monday,5,work_flow_3,File_23,0.0011130719,1
8,Monday,5,work_flow_3,File_20,0.002561112,1
8,Monday,5,work_flow_0,File_5,0.0819565738,1
8,Monday,5,work_flow_0,File_3,0.0602780143,1
8,Monday,5,work_flow_0,File_2,0.0609244181,1
8,Monday,5,work_flow_0,File_4,0.020506536,1
8,Monday,5,work_flow_0,File_0,0.059611784,1
8,Monday,5,work_flow_0,File_1,0.0784272223,1
8,Monday,5,work_flow_4,File_26,0.0816451206,1
8,Monday,5,work_flow_4,File_28,0.0607581386,1
8,Monday,5,work_flow_4,File_25,0.0604713538,1
8,Monday,5,work_flow_4,File_27,0.0782904776,1
8,Monday,5,work_flow_4,File_29,0.0794380624,1
8,Monday,5,work_flow_4,File_24,0.0796412327,1
8,Monday,5,work_flow_1,File_6,0.1669592008,2
8,Monday,5,work_flow_1,File_11,0.155504171,2
8,Monday,5,work_flow_1,File_7,0.1638911447,2
8,Monday,5,work_flow_1,File_10,0.1578618476,2
8,Monday,5,work_flow_1,File_8,0.1623971228,2
8,Monday,5,work_flow_1,File_9,0.1575610108,2
8,Monday,9,work_flow_2,File_12,0,0
8,Monday,9,work_flow_3,File_18,0,0
8,Monday,9,work_flow_2,File_16,0,0
8,Monday,9,work_flow_2,File_15,0,0
8,Monday,9,work_flow_3,File_22,0,0
8,Monday,9,work_flow_2,File_13,0,0
8,Monday,9,work_flow_3,File_20,0,0
8,Monday,9,work_flow_3,File_19,0.0038079745,1
8,Monday,9,work_flow_3,File_21,0.0013897511,1
8,Monday,9,work_flow_2,File_14,0.0004032643,1
8,Monday,9,work_flow_2,File_17,0.0034475562,1
8,Monday,9,work_flow_3,File_23,0.0007581304,1
8,Monday,9,work_flow_0,File_5,0.1002217058,1
8,Monday,9,work_flow_0,File_3,0.1009253408,1
8,Monday,9,work_flow_0,File_2,0.1015846002,1
8,Monday,9,work_flow_0,File_4,0.0964913787,1
8,Monday,9,work_flow_0,File_0,0.1007575363,1
8,Monday,9,work_flow_0,File_1,0.0795469227,1
8,Monday,9,work_flow_4,File_26,0.1202571542,1
8,Monday,9,work_flow_4,File_28,0.1195266055,1
8,Monday,9,work_flow_4,File_25,0.1218879107,1
8,Monday,9,work_flow_4,File_27,0.0978082145,1
8,Monday,9,work_flow_4,File_29,0.1173904738,1
8,Monday,9,work_flow_4,File_24,0.121890521,1
8,Monday,9,work_flow_1,File_6,0.1575735167,2
8,Monday,9,work_flow_1,File_11,0.1680083982,2
8,Monday,9,work_flow_1,File_7,0.1512069332,2
8,Monday,9,work_flow_1,File_10,0.1583287655,2
8,Monday,9,work_flow_1,File_8,0.1616578555,2
8,Monday,9,work_flow_1,File_9,0.1591519884,2
8,Monday,13,work_flow_2,File_12,0,0
8,Monday,13,work_flow_3,File_18,0,0
8,Monday,13,work_flow_2,File_15,0,0
8,Monday,13,work_flow_3,File_22,0,0
8,Monday,13,work_flow_2,File_13,0,0
8,Monday,13,work_flow_3,File_20,0,0
8,Monday,13,work_flow_2,File_16,0.0003526929,1
8,Monday,13,work_flow_3,File_19,0.0034426625,1
8,Monday,13,work_flow_3,File_21,0.0075832251,1
8,Monday,13,work_flow_2,File_14,0.0012190403,1
8,Monday,13,work_flow_2,File_17,0.0016307902,1
8,Monday,13,work_flow_3,File_23,0.0076905287,1
8,Monday,13,work_flow_4,File_26,0.0968787695,1
8,Monday,13,work_flow_4,File_28,0.0971808377,1
8,Monday,13,work_flow_4,File_25,0.0776772703,1
8,Monday,13,work_flow_4,File_27,0.1008099326,1
8,Monday,13,work_flow_4,File_29,0.1028037426,1
8,Monday,13,work_flow_4,File_24,0.0603478995,1
8,Monday,13,work_flow_0,File_5,0.1638202309,2
8,Monday,13,work_flow_0,File_3,0.1621757989,2
8,Monday,13,work_flow_0,File_2,0.157315506,2
8,Monday,13,work_flow_0,File_4,0.1597426201,2
8,Monday,13,work_flow_0,File_0,0.1619696314,2
8,Monday,13,work_flow_0,File_1,0.1634606035,2
8,Monday,17,work_flow_2,File_15,0,0
8,Monday,17,work_flow_2,File_13,0,0
8,Monday,17,work_flow_2,File_17,0,0
8,Monday,17,work_flow_3,File_23,0,0
8,Monday,13,work_flow_1,File_6,1.0055881658,4
8,Monday,13,work_flow_1,File_11,0.9948206047,4
8,Monday,13,work_flow_1,File_7,0.9985752769,4
8,Monday,13,work_flow_1,File_10,1.0033363651,4
8,Monday,13,work_flow_1,File_8,1.0059895873,4
8,Monday,13,work_flow_1,File_9,1.003539815,4
8,Monday,17,work_flow_2,File_12,0.0014908001,1
8,Monday,17,work_flow_3,File_18,0.0029208363,1
8,Monday,17,work_flow_3,File_22,0.0025496818,1
8,Monday,17,work_flow_3,File_20,0.0046378511,1
8,Monday,17,work_flow_2,File_16,0.0039155115,1
8,Monday,17,work_flow_3,File_19,0.0012402441,1
8,Monday,17,work_flow_3,File_21,0.0011529591,1
8,Monday,17,work_flow_2,File_14,0.0035450344,1
8,Monday,17,work_flow_4,File_26,0.0596610852,1
8,Monday,17,work_flow_4,File_28,0.0784895873,1
8,Monday,17,work_flow_4,File_25,0.0795601798,1
8,Monday,17,work_flow_4,File_27,0.0832247529,1
8,Monday,17,work_flow_4,File_29,0.0793710015,1
8,Monday,17,work_flow_4,File_24,0.0792587534,1
8,Monday,17,work_flow_0,File_5,0.1617952851,2
8,Monday,17,work_flow_0,File_3,0.1617445212,2
8,Monday,17,work_flow_0,File_2,0.1596069912,2
8,Monday,17,work_flow_0,File_4,0.1604904749,2
8,Monday,17,work_flow_0,File_0,0.1596027675,2
8,Monday,17,work_flow_0,File_1,0.1606150857,2
8,Monday,21,work_flow_2,File_15,0,0
8,Monday,21,work_flow_2,File_13,0,0
8,Monday,21,work_flow_2,File_17,0,0
8,Monday,21,work_flow_3,File_23,0,0
8,Monday,21,work_flow_2,File_12,0,0
8,Monday,21,work_flow_3,File_18,0,0
8,Monday,21,work_flow_3,File_20,0,0
8,Monday,21,work_flow_2,File_16,0,0
8,Monday,21,work_flow_3,File_21,0,0
8,Monday,21,work_flow_2,File_14,0,0
8,Monday,21,work_flow_3,File_22,0.0028915823,1
8,Monday,21,work_flow_3,File_19,0.0003942842,1
8,Monday,21,work_flow_4,File_26,0.0783646568,1
8,Monday,21,work_flow_4,File_28,0.0373918923,1
8,Monday,21,work_flow_4,File_25,0.0782963419,1
8,Monday,21,work_flow_4,File_27,0.080855534,1
8,Monday,21,work_flow_4,File_29,0.0748284624,1
8,Monday,21,work_flow_4,File_24,0.0602683354,1
8,Monday,21,work_flow_0,File_5,0.1396056448,1
8,Monday,21,work_flow_0,File_3,0.138883209,1
8,Monday,21,work_flow_0,File_2,0.1398326596,1
8,Monday,21,work_flow_0,File_4,0.1426168628,1
8,Monday,21,work_flow_0,File_0,0.1408020653,1
8,Monday,21,work_flow_0,File_1,0.1412520663,1
8,Monday,21,work_flow_1,File_6,0.3267301067,2
8,Monday,21,work_flow_1,File_11,0.3187862782,2
8,Monday,21,work_flow_1,File_7,0.3112462096,2
8,Monday,21,work_flow_1,File_10,0.3171597352,2
8,Monday,21,work_flow_1,File_8,0.3222914595,2
8,Monday,21,work_flow_1,File_9,0.3200402329,2
8,Tuesday,1,work_flow_2,File_15,0,0
8,Tuesday,1,work_flow_2,File_17,0,0
8,Tuesday,1,work_flow_3,File_23,0,0
8,Tuesday,1,work_flow_2,File_12,0,0
8,Tuesday,1,work_flow_3,File_20,0,0
8,Tuesday,1,work_flow_3,File_21,0,0
8,Tuesday,1,work_flow_3,File_19,0,0
8,Tuesday,1,work_flow_2,File_13,0.0018704613,1
8,Tuesday,1,work_flow_3,File_18,0.0004551776,1
8,Tuesday,1,work_flow_2,File_16,0.0045891749,1
8,Tuesday,1,work_flow_2,File_14,0.0029468103,1
8,Tuesday,1,work_flow_3,File_22,0.0020163596,1
8,Tuesday,1,work_flow_4,File_27,0.0591745591,2
8,Tuesday,1,work_flow_0,File_4,0.0555559904,2
8,Tuesday,1,work_flow_4,File_26,0.082780997,3
8,Tuesday,1,work_flow_4,File_28,0.0777194672,3
8,Tuesday,1,work_flow_4,File_25,0.0790974266,3
8,Tuesday,1,work_flow_4,File_29,0.0601492974,3
8,Tuesday,1,work_flow_4,File_24,0.0785945306,3
8,Tuesday,1,work_flow_0,File_5,0.0833692385,3
8,Tuesday,1,work_flow_0,File_3,0.0794865483,3
8,Tuesday,1,work_flow_0,File_2,0.0803760242,3
8,Tuesday,1,work_flow_0,File_0,0.0770669861,3
8,Tuesday,1,work_flow_0,File_1,0.0647920604,3
8,Tuesday,5,work_flow_2,File_15,0,0
8,Tuesday,5,work_flow_2,File_17,0,0
8,Tuesday,5,work_flow_2,File_12,0,0
8,Tuesday,5,work_flow_3,File_20,0,0
8,Tuesday,5,work_flow_3,File_21,0,0
8,Tuesday,5,work_flow_3,File_19,0,0
8,Tuesday,5,work_flow_3,File_18,0,0
8,Tuesday,5,work_flow_2,File_16,0,0
8,Tuesday,5,work_flow_2,File_14,0,0
8,Tuesday,5,work_flow_3,File_22,0,0
8,Tuesday,1,work_flow_1,File_6,0.1172947961,4
8,Tuesday,1,work_flow_1,File_11,0.1246861145,4
8,Tuesday,1,work_flow_1,File_7,0.1125981133,4
8,Tuesday,1,work_flow_1,File_10,0.1228841636,4
8,Tuesday,1,work_flow_1,File_8,0.1169127055,4
8,Tuesday,1,work_flow_1,File_9,0.1218373154,4
8,Tuesday,5,work_flow_3,File_23,0.0013306159,1
8,Tuesday,5,work_flow_2,File_13,0.0028100977,1
8,Tuesday,5,work_flow_4,File_27,0.0798929073,2
8,Tuesday,5,work_flow_0,File_4,0.0811033002,2
8,Tuesday,5,work_flow_4,File_26,0.0625605505,2
8,Tuesday,5,work_flow_4,File_28,0.0799772112,2
8,Tuesday,5,work_flow_4,File_25,0.0789662966,2
8,Tuesday,5,work_flow_4,File_29,0.0766591114,2
8,Tuesday,5,work_flow_4,File_24,0.0796386359,2
8,Tuesday,5,work_flow_0,File_5,0.0596094151,2
8,Tuesday,5,work_flow_0,File_3,0.0767660188,2
8,Tuesday,5,work_flow_0,File_2,0.0789868406,2
8,Tuesday,5,work_flow_0,File_0,0.081507828,2
8,Tuesday,5,work_flow_0,File_1,0.0835856865,2
8,Tuesday,9,work_flow_2,File_15,0,0
8,Tuesday,9,work_flow_2,File_17,0,0
8,Tuesday,9,work_flow_2,File_12,0,0
8,Tuesday,9,work_flow_2,File_16,0,0
8,Tuesday,9,work_flow_2,File_14,0,0
8,Tuesday,9,work_flow_1,File_6,0,0
8,Tuesday,9,work_flow_1,File_11,0,0
8,Tuesday,9,work_flow_1,File_7,0,0
8,Tuesday,9,work_flow_1,File_10,0,0
8,Tuesday,9,work_flow_1,File_8,0,0
8,Tuesday,9,work_flow_1,File_9,0,0
8,Tuesday,9,work_flow_2,File_13,0,0
8,Tuesday,9,work_flow_3,File_20,0.0046799481,1
8,Tuesday,9,work_flow_3,File_21,0.0020874857,1
8,Tuesday,9,work_flow_3,File_19,0.0050856583,1
8,Tuesday,9,work_flow_3,File_18,0.0006608225,1
8,Tuesday,9,work_flow_3,File_22,0.0027596048,1
8,Tuesday,9,work_flow_3,File_23,0.0034129465,1
8,Tuesday,9,work_flow_4,File_29,0.0799270907,2
8,Tuesday,9,work_flow_4,File_27,0.0994096253,3
8,Tuesday,9,work_flow_0,File_4,0.0984641756,3
8,Tuesday,9,work_flow_4,File_26,0.1189326909,3
8,Tuesday,9,work_flow_4,File_28,0.0984652165,3
8,Tuesday,9,work_flow_4,File_25,0.1216250202,3
8,Tuesday,9,work_flow_4,File_24,0.1182152223,3
8,Tuesday,9,work_flow_0,File_5,0.1004970386,3
8,Tuesday,9,work_flow_0,File_3,0.100902508,3
8,Tuesday,9,work_flow_0,File_2,0.0977136524,3
8,Tuesday,9,work_flow_0,File_0,0.1037770691,3
8,Tuesday,9,work_flow_0,File_1,0.0982882967,3
8,Tuesday,13,work_flow_2,File_15,0,0
8,Tuesday,13,work_flow_2,File_17,0,0
8,Tuesday,13,work_flow_2,File_16,0,0
8,Tuesday,13,work_flow_2,File_14,0,0
8,Tuesday,13,work_flow_1,File_11,0,0
8,Tuesday,13,work_flow_1,File_9,0,0
8,Tuesday,13,work_flow_2,File_13,0,0
8,Tuesday,13,work_flow_3,File_20,0,0
8,Tuesday,13,work_flow_3,File_21,0,0
8,Tuesday,13,work_flow_3,File_19,0,0
8,Tuesday,13,work_flow_3,File_18,0,0
8,Tuesday,13,work_flow_3,File_23,0,0
8,Tuesday,13,work_flow_2,File_12,0.001575864,1
8,Tuesday,13,work_flow_1,File_7,0.0196981967,1
8,Tuesday,13,work_flow_1,File_8,0.0196757472,1
8,Tuesday,13,work_flow_3,File_22,0.002419375,1
8,Tuesday,13,work_flow_1,File_6,0.0423632993,2
8,Tuesday,13,work_flow_1,File_10,0.035660882,2
8,Tuesday,13,work_flow_4,File_29,0.0979582942,3
8,Tuesday,13,work_flow_4,File_27,0.0989120417,3
8,Tuesday,13,work_flow_4,File_26,0.1011616607,3
8,Tuesday,13,work_flow_4,File_28,0.0994255303,3
8,Tuesday,13,work_flow_4,File_25,0.0805106741,3
8,Tuesday,13,work_flow_4,File_24,0.0992024891,3
8,Tuesday,17,work_flow_2,File_17,0,0
8,Tuesday,17,work_flow_2,File_16,0,0
8,Tuesday,17,work_flow_2,File_14,0,0
8,Tuesday,17,work_flow_1,File_11,0,0
8,Tuesday,17,work_flow_1,File_9,0,0
8,Tuesday,17,work_flow_2,File_13,0,0
8,Tuesday,17,work_flow_3,File_20,0,0
8,Tuesday,17,work_flow_3,File_23,0,0
8,Tuesday,17,work_flow_1,File_7,0,0
8,Tuesday,17,work_flow_1,File_8,0,0
8,Tuesday,17,work_flow_3,File_22,0,0
8,Tuesday,17,work_flow_1,File_6,0,0
8,Tuesday,17,work_flow_1,File_10,0,0
8,Tuesday,13,work_flow_0,File_4,0.1575313493,4
8,Tuesday,13,work_flow_0,File_5,0.1593370611,4
8,Tuesday,13,work_flow_0,File_3,0.1594030784,4
8,Tuesday,13,work_flow_0,File_2,0.1585848615,4
8,Tuesday,13,work_flow_0,File_0,0.1595254303,4
8,Tuesday,13,work_flow_0,File_1,0.1608503255,4
8,Tuesday,17,work_flow_2,File_15,0.0024480944,1
8,Tuesday,17,work_flow_3,File_21,0.0044094716,1
8,Tuesday,17,work_flow_3,File_19,0.0022237332,1
8,Tuesday,17,work_flow_3,File_18,0.0035480514,1
8,Tuesday,17,work_flow_2,File_12,0.0003844264,1
8,Tuesday,17,work_flow_4,File_29,0.0791685777,2
8,Tuesday,17,work_flow_4,File_27,0.0609742137,2
8,Tuesday,17,work_flow_4,File_26,0.0774160431,2
8,Tuesday,17,work_flow_4,File_28,0.0798226788,2
8,Tuesday,17,work_flow_4,File_25,0.0640882057,2
8,Tuesday,17,work_flow_4,File_24,0.082212638,2
8,Tuesday,21,work_flow_2,File_17,0,0
8,Tuesday,21,work_flow_2,File_16,0,0
8,Tuesday,21,work_flow_2,File_14,0,0
8,Tuesday,21,work_flow_1,File_11,0,0
8,Tuesday,21,work_flow_1,File_9,0,0
8,Tuesday,21,work_flow_3,File_20,0,0
8,Tuesday,21,work_flow_3,File_23,0,0
8,Tuesday,21,work_flow_1,File_7,0,0
8,Tuesday,21,work_flow_1,File_8,0,0
8,Tuesday,21,work_flow_3,File_22,0,0
8,Tuesday,21,work_flow_1,File_6,0,0
8,Tuesday,21,work_flow_1,File_10,0,0
8,Tuesday,21,work_flow_2,File_15,0,0
8,Tuesday,21,work_flow_3,File_21,0,0
8,Tuesday,21,work_flow_3,File_18,0,0
8,Tuesday,21,work_flow_2,File_12,0,0
8,Tuesday,21,work_flow_2,File_13,0.0015070749,1
8,Tuesday,21,work_flow_3,File_19,0.0037503656,1
8,Tuesday,21,work_flow_4,File_29,0.0822030459,2
8,Tuesday,21,work_flow_4,File_27,0.0811380729,2
8,Tuesday,21,work_flow_4,File_26,0.0601190403,2
8,Tuesday,21,work_flow_4,File_28,0.0619453987,2
8,Tuesday,21,work_flow_4,File_25,0.0571144876,2
8,Tuesday,21,work_flow_4,File_24,0.0609944087,2
8,Tuesday,21,work_flow_0,File_4,0.3033091147,3
8,Tuesday,21,work_flow_0,File_5,0.2927181423,3
8,Tuesday,21,work_flow_0,File_3,0.3039346573,3
8,Tuesday,21,work_flow_0,File_2,0.2987905631,3
8,Tuesday,21,work_flow_0,File_0,0.3012983489,3
8,Tuesday,21,work_flow_0,File_1,0.3025941511,3
8,Wednesday,1,work_flow_2,File_17,0,0
8,Wednesday,1,work_flow_2,File_16,0,0
8,Wednesday,1,work_flow_2,File_14,0,0
8,Wednesday,1,work_flow_1,File_11,0,0
8,Wednesday,1,work_flow_1,File_9,0,0
8,Wednesday,1,work_flow_3,File_23,0,0
8,Wednesday,1,work_flow_1,File_7,0,0
8,Wednesday,1,work_flow_1,File_8,0,0
8,Wednesday,1,work_flow_1,File_6,0,0
8,Wednesday,1,work_flow_1,File_10,0,0
8,Wednesday,1,work_flow_3,File_21,0,0
8,Wednesday,1,work_flow_3,File_18,0,0
8,Wednesday,1,work_flow_2,File_12,0,0
8,Wednesday,1,work_flow_3,File_20,0.0034926223,1
8,Wednesday,1,work_flow_3,File_22,0.0039487013,1
8,Wednesday,1,work_flow_2,File_15,0.0025609506,1
8,Wednesday,1,work_flow_2,File_13,0.0003904613,1
8,Wednesday,1,work_flow_3,File_19,0.0026144826,1
8,Wednesday,1,work_flow_4,File_29,0.0615113747,1
8,Wednesday,1,work_flow_4,File_27,0.0825440909,1
8,Wednesday,1,work_flow_4,File_26,0.0821846259,1
8,Wednesday,1,work_flow_4,File_28,0.0772116628,1
8,Wednesday,1,work_flow_4,File_25,0.0795457315,1
8,Wednesday,1,work_flow_4,File_24,0.0828537777,1
8,Wednesday,1,work_flow_0,File_4,0.0597877565,1
8,Wednesday,1,work_flow_0,File_5,0.0798158585,1
8,Wednesday,1,work_flow_0,File_3,0.0792868237,1
8,Wednesday,1,work_flow_0,File_2,0.0797936555,1
8,Wednesday,1,work_flow_0,File_0,0.0797018955,1
8,Wednesday,1,work_flow_0,File_1,0.0817273894,1
8,Wednesday,5,work_flow_2,File_17,0,0
8,Wednesday,5,work_flow_2,File_16,0,0
8,Wednesday,5,work_flow_2,File_14,0,0
8,Wednesday,5,work_flow_1,File_11,0,0
8,Wednesday,5,work_flow_1,File_9,0,0
8,Wednesday,5,work_flow_1,File_7,0,0
8,Wednesday,5,work_flow_1,File_8,0,0
8,Wednesday,5,work_flow_1,File_6,0,0
8,Wednesday,5,work_flow_1,File_10,0,0
8,Wednesday,5,work_flow_3,File_18,0,0
8,Wednesday,5,work_flow_3,File_20,0,0
8,Wednesday,5,work_flow_3,File_22,0,0
8,Wednesday,5,work_flow_2,File_15,0,0
8,Wednesday,5,work_flow_2,File_13,0,0
8,Wednesday,5,work_flow_3,File_19,0,0
8,Wednesday,5,work_flow_3,File_23,0.0028687551,1
8,Wednesday,5,work_flow_3,File_21,0.001878022,1
8,Wednesday,5,work_flow_2,File_12,0.0030416778,1
8,Wednesday,5,work_flow_4,File_29,0.0827802335,1
8,Wednesday,5,work_flow_4,File_27,0.038427288,1
8,Wednesday,5,work_flow_4,File_26,0.0808452881,1
8,Wednesday,5,work_flow_4,File_28,0.0781219787,1
8,Wednesday,5,work_flow_4,File_25,0.0802117607,1
8,Wednesday,5,work_flow_4,File_24,0.0605512465,1
8,Wednesday,5,work_flow_0,File_4,0.0789687227,1
8,Wednesday,5,work_flow_0,File_5,0.0785894149,1
8,Wednesday,5,work_flow_0,File_3,0.0780502482,1
8,Wednesday,5,work_flow_0,File_2,0.0594727216,1
8,Wednesday,5,work_flow_0,File_0,0.0821546081,1
8,Wednesday,5,work_flow_0,File_1,0.0799104876,1
8,Wednesday,9,work_flow_2,File_16,0,0
8,Wednesday,9,work_flow_1,File_11,0,0
8,Wednesday,9,work_flow_1,File_9,0,0
8,Wednesday,9,work_flow_1,File_7,0,0
8,Wednesday,9,work_flow_1,File_8,0,0
8,Wednesday,9,work_flow_1,File_6,0,0
8,Wednesday,9,work_flow_1,File_10,0,0
8,Wednesday,9,work_flow_3,File_18,0,0
8,Wednesday,9,work_flow_3,File_20,0,0
8,Wednesday,9,work_flow_2,File_15,0,0
8,Wednesday,9,work_flow_3,File_19,0,0
